LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
4636-7,Hemoglobin.free,MCnc,Pt,Urine,Qn,,HEM/BC,2.73,ACTIVE,1,Both,,mg/dL,"Free Hemoglobin [Mass/volume] in Urine",mg/dL,1.0,false,Hemoglobin.free:MCnc:Pt:Urine:Qn:
51738-3,HYDROcodone.free,MCnc,Pt,Urine,Qn,,DRUG/TOX,2.70,ACTIVE,1,Both,,ng/mL,"HYDROcodone Free [Mass/volume] in Urine",ng/mL,2.24,false,HYDROcodone.free:MCnc:Pt:Urine:Qn:
51737-5,HYDROmorphone.free,MCnc,Pt,Urine,Qn,,DRUG/TOX,2.70,ACTIVE,1,Both,,ng/mL,"HYDROmorphone Free [Mass/volume] in Urine",ng/mL,2.24,false,HYDROmorphone.free:MCnc:Pt:Urine:Qn:
17867-3,"Carnitine.free (C0)/Creatinine",Ratio,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,,"Carnitine free (C0)/Creatinine [Ratio] in Urine",,1.0l,false,"Carnitine.free (C0)/Creatinine:Ratio:Pt:Urine:Qn:"
11133-6,Catecholamines.free,MCnc,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,ug/L,"Catecholamines Free [Mass/volume] in Urine",ug/L,1.0j-a,false,Catecholamines.free:MCnc:Pt:Urine:Qn:
30173-9,Cortisol.free,SCnc,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,nmol/L,"Cortisol Free [Moles/volume] in Urine",nmol/L,2.04,false,Cortisol.free:SCnc:Pt:Urine:Qn:
32613-2,"Carnitine.free (C0)/Carnitine.total",SFr,Pt,Urine,Qn,,CHEM,2.70,ACTIVE,1,Observation,,%,"Carnitine free (C0)/Carnitine.total in Urine",%,2.09,false,"Carnitine.free (C0)/Carnitine.total:SFr:Pt:Urine:Qn:"
11040-3,Cortisol.free,MCnc,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,ug/dL,"Cortisol Free [Mass/volume] in Urine",ug/dL,1.0j-a,false,Cortisol.free:MCnc:Pt:Urine:Qn:
51954-6,oxyCODONE.free,MCnc,Pt,Urine,Qn,,DRUG/TOX,2.70,ACTIVE,1,Both,,ng/mL,"oxyCODONE Free [Mass/volume] in Urine",ng/mL,2.24,false,oxyCODONE.free:MCnc:Pt:Urine:Qn:
51736-7,oxyMORphone.free,MCnc,Pt,Urine,Qn,,DRUG/TOX,2.73,ACTIVE,1,Both,,ng/mL,"oxyMORphone Free [Mass/volume] in Urine",ng/mL,2.24,false,oxyMORphone.free:MCnc:Pt:Urine:Qn:
104260-5,"Hepatitis A virus cellular receptor 1",Ratio,Pt,Urine,Qn,Calculation,CELLMARK,2.77,ACTIVE,1,Both,,ug/g,"Hepatitis A virus cellular receptor 1 [Ratio] in Urine by Calculation",ug/g,2.77,false,"Hepatitis A virus cellular receptor 1:Ratio:Pt:Urine:Qn:Calculation"
23808-9,Aldosterone.free,MRat,24H,Urine,Qn,,CHEM,2.40,ACTIVE,1,Both,,"ug/24 H","Aldosterone free [Mass/time] in 24 hour Urine",ug/(24.h),1.0n,false,Aldosterone.free:MRat:24H:Urine:Qn:
11220-1,Iodine.free,MRat,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,"mg/24 H","Iodine Free [Mass/time] in 24 hour Urine",mg/(24.h),1.0j-a,false,Iodine.free:MRat:24H:Urine:Qn:
32634-8,Metanephrine.free,MRat,24H,Urine,Qn,,CHEM,2.42,ACTIVE,1,Both,,"ug/24 H","Metanephrine Free [Mass/time] in 24 hour Urine",ug/(24.h),2.09,false,Metanephrine.free:MRat:24H:Urine:Qn:
99047-3,Metanephrine.free,SRat,24H,Urine,Qn,,CHEM,2.72,ACTIVE,1,Both,,mmol/d,"Metanephrine Free [Moles/time] in 24 hour Urine",mmol/d,2.72,false,Metanephrine.free:SRat:24H:Urine:Qn:
6890-8,"Gamma globulin",MCnc,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Observation,,g/L,"Gamma globulin [Mass/volume] in 24 hour Urine",g/L,1.0h(2),false,"Gamma globulin:MCnc:24H:Urine:Qn:"
9831-9,"Gamma globulin",MRat,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Observation,,"g/24 H","Gamma globulin [Mass/time] in 24 hour Urine",g/(24.h),1.0i,false,"Gamma globulin:MRat:24H:Urine:Qn:"
34258-4,"Carnitine.free (C0)",SCnc,24H,Urine,Qn,,CHEM,2.42,ACTIVE,1,Both,,umol/L,"Carnitine free (C0) [Moles/volume] in 24 hour Urine",umol/L,2.10,false,"Carnitine.free (C0):SCnc:24H:Urine:Qn:"
34259-2,"Carnitine.free (C0)",SRat,24H,Urine,Qn,,CHEM,2.42,ACTIVE,1,Both,,"umol/24 H","Carnitine free (C0) [Moles/time] in 24 hour Urine",umol/(24.h),2.10,false,"Carnitine.free (C0):SRat:24H:Urine:Qn:"
14173-9,Progesterone.free,MRat,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,"ug/24 H","Progesterone Free [Mass/time] in 24 hour Urine",ug/(24.h),1.0k,false,Progesterone.free:MRat:24H:Urine:Qn:
102453-8,"Mouse urine proteins Ab.IgE",PrThr,Pt,Ser,SemiQn,RAST,ALLERGY,2.75,ACTIVE,1,Observation,,,"Mouse urine proteins IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST)",,2.75,false,"Mouse urine proteins Ab.IgE:PrThr:Pt:Ser:SemiQn:RAST"
15861-8,"Mouse urine proteins Ab.IgE.RAST class",PrThr,Pt,Ser,Ord,,ALLERGY,2.75,DEPRECATED,1,Observation,,,"Deprecated Mouse urine proteins IgE Ab RAST class [Presence] in Serum",,1.0l,false,"Mouse urine proteins Ab.IgE.RAST class:PrThr:Pt:Ser:Ord:"
61342-2,"Mouse urine proteins Ab.IgE/IgE.total",AFr,Pt,Ser,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"% response","Mouse urine proteins IgE Ab/IgE total in Serum",%{response},2.34,false,"Mouse urine proteins Ab.IgE/IgE.total:AFr:Pt:Ser:Qn:"
99883-1,"Free lipid droplets",NCnc,Pt,"Urine sed",Qn,"Computer assisted",UA,2.72,ACTIVE,1,Observation,,p/ul,"Free lipid droplets [#/volume] in Urine sediment by Computer assisted method",/uL,2.72,false,"Free lipid droplets:NCnc:Pt:Urine sed:Qn:Computer assisted"
102554-3,"Rabbit urine proteins Ab.IgE",PrThr,Pt,Ser,SemiQn,RAST,ALLERGY,2.75,ACTIVE,1,Observation,,,"Rabbit urine proteins IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST)",,2.75,false,"Rabbit urine proteins Ab.IgE:PrThr:Pt:Ser:SemiQn:RAST"
15973-1,"Rabbit urine proteins Ab.IgE.RAST class",PrThr,Pt,Ser,Ord,,ALLERGY,2.75,DEPRECATED,1,Observation,,,"Deprecated Rabbit urine proteins IgE Ab RAST class [Presence] in Serum",,1.0l,false,"Rabbit urine proteins Ab.IgE.RAST class:PrThr:Pt:Ser:Ord:"
15986-3,"Rat urine proteins Ab.IgE.RAST class",PrThr,Pt,Ser,Ord,,ALLERGY,2.75,DEPRECATED,1,Observation,,,"Deprecated Rat urine proteins IgE Ab RAST class [Presence] in Serum",,1.0l,false,"Rat urine proteins Ab.IgE.RAST class:PrThr:Pt:Ser:Ord:"
61346-3,"Rat urine proteins Ab.IgE/IgE.total",AFr,Pt,Ser,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"% response","Rat urine proteins IgE Ab/IgE total in Serum",%{response},2.34,false,"Rat urine proteins Ab.IgE/IgE.total:AFr:Pt:Ser:Qn:"
102619-4,"Swine urine proteins Ab.IgE",PrThr,Pt,Ser,SemiQn,RAST,ALLERGY,2.75,ACTIVE,1,Observation,,,"Swine urine proteins IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST)",,2.75,false,"Swine urine proteins Ab.IgE:PrThr:Pt:Ser:SemiQn:RAST"
16044-0,"Swine urine proteins Ab.IgE.RAST class",PrThr,Pt,Ser,Ord,,ALLERGY,2.75,DEPRECATED,1,Observation,,,"Deprecated Swine urine proteins IgE Ab RAST class [Presence] in Serum",,1.0l,false,"Swine urine proteins Ab.IgE.RAST class:PrThr:Pt:Ser:Ord:"
13990-7,"Alpha 1 globulin/Protein.total",MFr,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,%,"Alpha 1 globulin/Protein.total in Urine by Electrophoresis",%,1.0k,false,"Alpha 1 globulin/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis"
72593-7,"Alpha 1 globulin/Protein.total",MFr.DF,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,,"Alpha 1 globulin/Protein.total [Pure mass fraction] in Urine by Electrophoresis",,2.42,false,"Alpha 1 globulin/Protein.total:MFr.DF:Pt:Urine:Qn:Electrophoresis"
13993-1,"Alpha 2 globulin/Protein.total",MFr,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,%,"Alpha 2 globulin/Protein.total in Urine by Electrophoresis",%,1.0k,false,"Alpha 2 globulin/Protein.total:MFr:Pt:Urine:Qn:Electrophoresis"
72589-5,"Alpha 2 globulin/Protein.total",MFr.DF,Pt,Urine,Qn,Electrophoresis,CHEM,2.42,ACTIVE,1,Observation,,,"Alpha 2 globulin/Protein.total [Pure mass fraction] in Urine by Electrophoresis",,2.42,false,"Alpha 2 globulin/Protein.total:MFr.DF:Pt:Urine:Qn:Electrophoresis"
13984-0,"Alpha 1 globulin/Protein.total",MFr,24H,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,%,"Alpha 1 globulin/Protein.total in 24 hour Urine by Electrophoresis",%,1.0k,false,"Alpha 1 globulin/Protein.total:MFr:24H:Urine:Qn:Electrophoresis"
17811-1,"Alpha 1 globulin/Protein.total",MFr,XXX,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,%,"Alpha 1 globulin/Protein.total by Electrophoresis in Urine collected for unspecified duration",%,1.0l,false,"Alpha 1 globulin/Protein.total:MFr:XXX:Urine:Qn:Electrophoresis"
72592-9,"Alpha 1 globulin/Protein.total",MFr.DF,24H,Urine,Qn,Electrophoresis,CHEM,2.42,ACTIVE,1,Observation,,,"Alpha 1 globulin/Protein.total [Pure mass fraction] in 24 hour Urine by Electrophoresis",,2.42,false,"Alpha 1 globulin/Protein.total:MFr.DF:24H:Urine:Qn:Electrophoresis"
13987-3,"Alpha 2 globulin/Protein.total",MFr,24H,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,%,"Alpha 2 globulin/Protein.total in 24 hour Urine by Electrophoresis",%,1.0k,false,"Alpha 2 globulin/Protein.total:MFr:24H:Urine:Qn:Electrophoresis"
17813-7,"Alpha 2 globulin/Protein.total",MFr,XXX,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,%,"Alpha 2 globulin/Protein.total by Electrophoresis in Urine collected for unspecified duration",%,1.0l,false,"Alpha 2 globulin/Protein.total:MFr:XXX:Urine:Qn:Electrophoresis"
72588-7,"Alpha 2 globulin/Protein.total",MFr.DF,24H,Urine,Qn,Electrophoresis,CHEM,2.42,ACTIVE,1,Observation,,,"Alpha 2 globulin/Protein.total [Pure mass fraction] in 24 hour Urine by Electrophoresis",,2.42,false,"Alpha 2 globulin/Protein.total:MFr.DF:24H:Urine:Qn:Electrophoresis"
87499-0,3-Methoxytyramine.free,SRto,Pt,Urine,Qn,,CHEM,2.63,ACTIVE,1,Both,,"umol/mmol creatinine","3-Methoxytyramine.free [Molar ratio] in Urine",umol/mmol{creat},2.63,false,3-Methoxytyramine.free:SRto:Pt:Urine:Qn:
43186-6,"Acylcarnitine/Carnitine.free (C0)",SRto,Pt,Urine,Qn,,CHEM,2.44,ACTIVE,1,Observation,,umol/umol,"Acylcarnitine/Carnitine.free (C0) [Molar ratio] in Urine",umol/umol,2.17,false,"Acylcarnitine/Carnitine.free (C0):SRto:Pt:Urine:Qn:"
3829-9,Morphine.free,MCnc,Pt,Urine,Qn,,DRUG/TOX,2.73,ACTIVE,1,Both,,ng/mL,"Morphine Free [Mass/volume] in Urine",ng/mL,1.0,false,Morphine.free:MCnc:Pt:Urine:Qn:
2449-7,Hydroxyproline.free,MCnc,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Hydroxyproline Free [Mass/volume] in Urine",mg/dL,1.0,false,Hydroxyproline.free:MCnc:Pt:Urine:Qn:
53773-8,"Gamma globulin",PrThr,Pt,Urine,Ord,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,,"Gamma globulin [Presence] in Urine by Electrophoresis",,2.26,false,"Gamma globulin:PrThr:Pt:Urine:Ord:Electrophoresis"
51739-1,Codeine.free,MCnc,Pt,Urine,Qn,,DRUG/TOX,2.70,ACTIVE,1,Both,,ng/mL,"Codeine Free [Mass/volume] in Urine",ng/mL,2.24,false,Codeine.free:MCnc:Pt:Urine:Qn:
13718-2,"Carnitine.free (C0)/Creatinine",MRto,Pt,Urine,Qn,,CHEM,2.73,DISCOURAGED,1,Both,,"mg/g creatinine","Carnitine free (C0)/Creatinine [Mass Ratio] in Urine",mg/g{creat},1.0k,false,"Carnitine.free (C0)/Creatinine:MRto:Pt:Urine:Qn:"
